ID Log,Timestamp,Server ID,CPU Usage (%),Memory Usage (%),Disk Usage (%),Response Time (ms),Error Code,Status Layanan
LOG2106,2025-07-11 15:43,SRV003,77.22,23.95,59.19,116.6,504.0,Timeout
LOG2107,2025-07-05 12:28,SRV011,78.08,79.62,9.86,125.99,504.0,Degraded
LOG2108,2025-07-28 05:58,SRV006,85.03,33.56,34.06,580.21,504.0,Normal
LOG2109,2025-06-15 01:47,SRV016,97.37,81.09,94.79,527.29,404.0,Normal
LOG2110,2025-07-22 11:10,SRV016,59.81,87.24,35.62,298.49,502.0,Degraded
LOG2111,2025-07-08 10:03,SRV017,1.96,76.74,77.99,746.75,503.0,Degraded
LOG2112,2025-06-01 16:31,SRV005,62.8,17.26,48.28,916.97,404.0,Degraded
LOG2113,2025-06-11 09:59,SRV016,16.55,68.53,11.19,409.55,404.0,Normal
LOG2114,2025-06-19 22:58,SRV011,23.34,51.39,98.09,940.99,502.0,Down
LOG2115,2025-06-08 11:09,SRV017,72.94,65.95,92.19,171.04,503.0,Degraded
LOG2116,2025-06-12 18:25,SRV008,78.62,51.04,12.29,69.17,404.0,Degraded
LOG2117,2025-07-23 09:43,SRV019,77.51,87.6,68.36,692.52,504.0,Down
LOG2118,2025-06-28 09:46,SRV011,6.5,70.25,88.15,104.55,200.0,Degraded
LOG2119,2025-06-08 05:46,SRV011,86.26,53.62,18.78,819.81,503.0,Down
LOG2120,2025-06-19 23:38,SRV014,86.59,54.79,17.51,408.77,500.0,Down
LOG2121,2025-06-02 19:28,SRV004,70.96,29.17,58.72,917.47,500.0,Down
LOG2122,2025-07-21 10:39,SRV018,56.39,93.36,87.46,520.75,404.0,Timeout
LOG2123,2025-07-01 07:43,SRV003,76.37,34.53,37.7,243.09,502.0,Timeout
LOG2124,2025-07-16 07:44,SRV020,51.36,42.37,43.83,460.22,504.0,Degraded
LOG2125,2025-06-10 12:15,SRV015,68.91,97.27,79.98,885.89,503.0,Timeout
LOG2126,2025-06-16 18:17,SRV015,65.24,11.75,82.66,260.57,503.0,Timeout
LOG2127,2025-06-27 15:03,SRV001,41.82,9.9,53.74,596.75,404.0,Down
LOG2128,2025-06-22 12:03,SRV005,24.53,89.83,99.44,477.48,502.0,Normal
LOG2129,2025-06-05 01:32,SRV004,81.32,78.03,28.33,51.17,503.0,Degraded
LOG2130,2025-06-25 02:40,SRV011,5.6,49.24,99.51,117.7,503.0,Timeout
LOG2131,2025-06-23 15:47,SRV009,25.81,71.41,60.54,251.86,503.0,Degraded
LOG2132,2025-06-20 06:08,SRV018,57.36,93.91,32.85,195.85,404.0,Degraded
LOG2133,2025-07-30 23:20,SRV018,99.08,21.58,16.86,266.96,502.0,Normal
LOG2134,2025-06-10 13:39,SRV016,38.41,48.86,19.58,670.65,404.0,Timeout
LOG2135,2025-07-26 01:34,SRV004,88.91,90.64,48.06,367.59,500.0,Degraded
LOG2136,2025-07-16 14:46,SRV004,22.55,90.55,70.55,242.5,404.0,Degraded
LOG2137,2025-07-09 05:08,SRV009,23.76,75.33,74.79,753.98,504.0,Degraded
LOG2138,2025-06-20 04:53,SRV005,8.52,24.86,80.24,725.23,200.0,Normal
LOG2139,2025-07-07 04:59,SRV002,43.6,52.58,89.88,813.17,502.0,Timeout
LOG2140,2025-06-25 00:49,SRV012,58.88,96.43,57.29,136.14,503.0,Degraded
LOG2141,2025-07-27 15:52,SRV019,53.21,25.31,87.74,326.15,503.0,Normal
LOG2142,2025-07-07 05:20,SRV007,60.05,84.74,57.18,622.65,504.0,Timeout
LOG2143,2025-07-24 00:08,SRV005,71.54,7.89,47.18,889.52,404.0,Degraded
LOG2144,2025-06-29 11:42,SRV009,38.06,22.82,27.57,557.61,502.0,Timeout
LOG2145,2025-06-25 06:52,SRV010,78.33,16.91,43.78,704.67,504.0,Down
LOG2146,2025-07-29 18:00,SRV017,75.58,85.54,44.86,362.03,503.0,Normal
LOG2147,2025-06-06 11:23,SRV002,44.11,72.41,2.46,348.17,500.0,Timeout
LOG2148,2025-06-28 05:15,SRV017,91.35,59.08,6.85,695.83,504.0,Down
LOG2149,2025-07-02 05:49,SRV014,96.56,42.52,51.4,291.35,502.0,Degraded
LOG2150,2025-07-26 10:56,SRV018,41.79,21.44,99.51,280.65,504.0,Normal
LOG2151,2025-06-23 00:39,SRV006,22.96,56.01,68.23,176.79,504.0,Down
LOG2152,2025-06-02 08:08,SRV016,92.22,57.05,92.41,305.28,503.0,Degraded
LOG2153,2025-07-23 02:12,SRV018,88.42,91.21,51.2,757.51,502.0,Timeout
LOG2154,2025-07-24 11:59,SRV012,60.03,93.74,33.25,345.95,500.0,Degraded
LOG2155,2025-06-07 07:15,SRV015,34.45,21.74,25.31,365.4,500.0,Down
LOG2156,2025-06-26 11:35,SRV010,20.4,94.18,94.72,122.96,404.0,Down
LOG2157,2025-07-22 05:34,SRV015,14.67,75.53,57.65,988.07,504.0,Degraded
LOG2158,2025-07-20 11:15,SRV001,22.43,85.78,65.28,821.66,200.0,Timeout
LOG2159,2025-07-29 20:44,SRV019,36.18,42.6,22.4,72.55,502.0,Timeout
LOG2160,2025-06-06 11:44,SRV001,52.25,62.07,83.51,780.82,502.0,Timeout
LOG2161,2025-07-13 09:59,SRV007,55.68,25.05,39.23,779.24,404.0,Timeout
LOG2162,2025-06-19 22:32,SRV009,18.2,66.71,16.44,494.34,500.0,Timeout
LOG2163,2025-06-03 12:38,SRV018,31.52,63.63,85.02,795.44,500.0,Down
LOG2164,2025-06-22 22:22,SRV018,95.03,49.77,95.86,223.55,504.0,Timeout
LOG2165,2025-06-21 23:02,SRV013,95.02,26.9,63.05,320.67,200.0,Normal
LOG2166,2025-06-02 11:25,SRV011,18.23,3.89,32.25,795.82,404.0,Degraded
LOG2167,2025-06-20 16:40,SRV002,74.14,78.77,28.62,319.8,200.0,Degraded
LOG2168,2025-07-30 09:45,SRV014,80.63,51.33,78.29,592.17,404.0,Normal
LOG2169,2025-07-29 18:39,SRV007,6.3,42.96,27.27,178.37,404.0,Degraded
LOG2170,2025-07-27 01:15,SRV013,1.57,56.62,13.83,268.97,200.0,Down
LOG2171,2025-06-12 20:17,SRV003,17.43,77.93,43.03,706.0,503.0,Degraded
LOG2172,2025-06-02 13:14,SRV010,1.89,68.9,22.88,934.96,404.0,Down
LOG2173,2025-06-09 18:38,SRV013,92.46,92.84,58.74,123.51,200.0,Down
LOG2174,2025-07-20 10:57,SRV020,60.64,51.53,84.56,744.36,502.0,Degraded
LOG2175,2025-06-05 19:04,SRV011,72.99,84.1,9.64,122.91,500.0,Down
LOG2176,2025-07-28 14:56,SRV016,78.25,94.82,41.6,562.53,502.0,Normal
LOG2177,2025-06-02 21:04,SRV013,33.98,10.76,11.73,888.85,500.0,Degraded
LOG2178,2025-07-26 19:42,SRV018,65.1,13.77,80.77,504.01,200.0,Timeout
LOG2179,2025-06-24 06:35,SRV015,56.87,45.15,27.79,397.14,200.0,Normal
LOG2180,2025-07-22 09:16,SRV018,88.05,60.97,25.82,448.5,502.0,Degraded
LOG2181,2025-06-07 07:41,SRV020,53.7,72.5,31.16,512.38,502.0,Degraded
LOG2182,2025-07-10 21:59,SRV006,61.45,56.65,41.71,342.96,504.0,Normal
LOG2183,2025-07-25 04:17,SRV013,62.06,71.39,15.84,780.5,500.0,Down
LOG2184,2025-06-22 10:37,SRV009,15.63,57.27,16.93,515.53,503.0,Degraded
LOG2185,2025-07-18 22:56,SRV010,76.62,54.76,98.94,606.51,500.0,Down
LOG2186,2025-06-20 13:19,SRV018,20.58,99.7,60.9,219.41,503.0,Down
LOG2187,2025-07-01 12:56,SRV009,49.52,97.08,55.78,283.15,404.0,Degraded
LOG2188,2025-07-30 16:16,SRV006,54.05,32.88,3.29,316.87,200.0,Degraded
LOG2189,2025-06-24 15:49,SRV020,61.13,36.97,74.43,470.02,500.0,Degraded
LOG2190,2025-07-25 10:33,SRV008,99.85,74.92,30.67,309.73,504.0,Timeout
LOG2191,2025-06-30 18:39,SRV017,3.76,12.95,30.86,906.97,404.0,Degraded
LOG2192,2025-07-22 09:57,SRV001,6.25,56.78,33.25,222.02,503.0,Degraded
LOG2193,2025-07-29 03:18,SRV005,34.92,94.73,48.03,574.02,502.0,Normal
LOG2194,2025-06-01 13:06,SRV012,66.25,33.95,93.75,609.31,200.0,Degraded
LOG2195,2025-06-09 06:01,SRV017,34.91,17.33,44.24,296.11,404.0,Down
LOG2196,2025-06-14 23:25,SRV016,48.54,97.96,34.41,827.49,404.0,Down
LOG2197,2025-07-28 02:06,SRV020,23.9,71.27,13.89,489.01,200.0,Degraded
LOG2198,2025-07-28 16:36,SRV001,42.46,93.47,38.06,411.52,200.0,Down
LOG2199,2025-06-09 09:42,SRV012,40.49,19.58,30.26,483.16,504.0,Down
LOG2200,2025-07-12 01:34,SRV005,48.05,84.04,18.43,520.66,502.0,Timeout
LOG2201,2025-06-19 03:37,SRV018,48.08,83.18,71.39,895.71,200.0,Timeout
LOG2202,2025-07-18 00:43,SRV001,4.29,7.43,3.05,531.91,502.0,Normal
LOG2203,2025-06-13 19:09,SRV004,54.36,54.71,25.07,842.08,503.0,Normal
LOG2204,2025-07-12 05:46,SRV003,36.68,8.77,12.95,454.32,404.0,Timeout
LOG2205,2025-07-21 16:47,SRV019,86.51,57.21,72.37,809.59,200.0,Down
LOG2206,2025-06-17 18:13,SRV017,67.69,77.61,3.74,89.36,504.0,Down
LOG2207,2025-07-19 18:09,SRV002,6.34,32.26,32.33,172.17,504.0,Normal
LOG2208,2025-06-20 16:40,SRV003,13.83,73.34,49.8,254.63,503.0,Degraded
LOG2209,2025-06-28 04:16,SRV014,97.0,3.73,93.92,636.6,500.0,Timeout
LOG2210,2025-06-06 07:58,SRV006,69.95,9.64,74.87,412.14,404.0,Down
LOG2211,2025-06-22 22:31,SRV015,4.09,51.25,83.94,79.67,503.0,Normal
LOG2212,2025-07-01 04:22,SRV011,56.15,13.15,81.63,987.57,500.0,Normal
LOG2213,2025-07-18 08:24,SRV019,17.23,6.6,83.98,372.31,503.0,Normal
LOG2214,2025-06-17 06:56,SRV008,24.88,37.0,50.35,126.9,504.0,Normal
LOG2215,2025-06-08 01:18,SRV012,18.86,96.85,77.78,569.47,504.0,Timeout
LOG2216,2025-07-13 21:22,SRV011,97.89,64.63,55.58,277.5,504.0,Timeout
LOG2217,2025-07-11 20:17,SRV018,27.6,33.99,36.03,670.39,200.0,Timeout
LOG2218,2025-06-16 05:46,SRV011,90.86,76.13,23.48,280.14,502.0,Down
LOG2219,2025-06-13 00:08,SRV003,70.33,88.87,69.23,972.52,404.0,Degraded
LOG2220,2025-06-11 10:14,SRV013,23.28,46.56,77.81,867.67,502.0,Timeout
LOG2221,2025-07-22 16:51,SRV003,77.35,13.43,95.44,124.45,200.0,Degraded
LOG2222,2025-06-28 17:26,SRV014,18.11,20.61,77.38,268.68,500.0,Normal
LOG2223,2025-06-18 15:51,SRV005,9.71,4.17,73.64,193.41,504.0,Down
LOG2224,2025-07-21 21:01,SRV005,61.47,73.53,14.51,843.68,500.0,Down
LOG2225,2025-06-11 07:41,SRV001,39.65,57.68,51.88,806.62,404.0,Normal
LOG2226,2025-06-05 02:50,SRV003,71.09,61.75,75.87,399.03,200.0,Normal
LOG2227,2025-07-18 01:25,SRV003,14.1,99.33,90.0,378.0,502.0,Normal
LOG2228,2025-06-15 21:47,SRV010,91.96,35.7,2.3,134.64,200.0,Down
LOG2229,2025-06-01 04:28,SRV006,1.67,4.13,2.97,963.15,200.0,Timeout
LOG2230,2025-06-07 09:03,SRV007,16.65,19.04,20.58,852.61,502.0,Down
LOG2231,2025-06-02 08:28,SRV006,43.92,25.53,55.27,717.44,503.0,Timeout
LOG2232,2025-07-29 10:57,SRV017,12.62,92.44,88.58,346.84,200.0,Timeout
LOG2233,2025-06-25 05:52,SRV004,61.59,91.28,87.32,140.17,504.0,Timeout
LOG2234,2025-07-21 00:55,SRV014,24.32,66.49,2.66,520.31,503.0,Down
LOG2235,2025-07-12 11:17,SRV017,87.46,9.39,17.65,984.16,404.0,Timeout
LOG2236,2025-07-01 11:46,SRV004,11.07,12.05,94.79,798.47,503.0,Normal
LOG2237,2025-06-02 22:15,SRV013,49.08,43.08,64.46,352.99,502.0,Normal
LOG2238,2025-06-28 07:22,SRV004,2.16,54.71,61.88,501.35,503.0,Timeout
LOG2239,2025-06-11 02:42,SRV002,11.66,30.15,35.52,248.38,500.0,Degraded
LOG2240,2025-07-26 08:30,SRV004,51.81,72.27,49.12,495.32,200.0,Normal
LOG2241,2025-07-26 22:59,SRV013,93.56,23.69,32.74,107.56,502.0,Normal
LOG2242,2025-06-27 12:41,SRV013,30.28,90.3,98.16,698.72,503.0,Normal
LOG2243,2025-06-03 09:35,SRV017,75.07,5.06,72.45,766.9,500.0,Down
LOG2244,2025-06-19 12:19,SRV010,94.42,60.0,4.84,745.95,200.0,Normal
LOG2245,2025-06-14 18:22,SRV013,60.25,92.04,15.57,822.16,200.0,Timeout
LOG2246,2025-06-30 17:49,SRV015,25.71,26.57,66.58,147.48,500.0,Normal
LOG2247,2025-06-16 23:44,SRV007,67.24,37.32,87.87,484.31,500.0,Timeout
LOG2248,2025-06-04 23:28,SRV013,74.72,91.98,99.11,240.05,200.0,Degraded
LOG2249,2025-07-12 09:42,SRV005,81.99,34.88,51.12,370.33,503.0,Normal
LOG2250,2025-07-28 13:44,SRV001,30.56,44.57,59.56,980.93,500.0,Normal
LOG2251,2025-06-14 18:29,SRV013,68.46,12.22,86.7,463.25,502.0,Normal
LOG2252,2025-06-26 20:18,SRV015,67.99,69.24,39.16,707.46,500.0,Timeout
LOG2253,2025-07-26 20:07,SRV001,51.02,88.38,50.85,392.77,504.0,Normal
LOG2254,2025-06-14 05:47,SRV016,26.33,2.83,79.55,782.31,502.0,Normal
LOG2255,2025-06-13 09:36,SRV012,17.17,60.33,81.13,963.62,502.0,Down
LOG2256,2025-07-13 12:20,SRV001,82.58,44.69,94.18,898.04,500.0,Normal
LOG2257,2025-06-06 15:54,SRV002,61.97,85.98,29.82,333.81,504.0,Normal
LOG2258,2025-07-03 02:12,SRV017,43.15,52.66,75.99,526.43,503.0,Timeout
LOG2259,2025-07-06 06:37,SRV006,30.75,66.84,75.46,795.47,503.0,Degraded
LOG2260,2025-06-09 21:11,SRV019,51.63,22.99,17.25,778.67,504.0,Down
LOG2261,2025-06-09 23:05,SRV002,40.02,95.26,62.57,209.69,200.0,Down
LOG2262,2025-06-05 10:40,SRV003,57.93,45.46,40.51,188.64,503.0,Degraded
LOG2263,2025-06-08 08:28,SRV003,83.99,60.88,30.7,791.75,503.0,Timeout
LOG2264,2025-07-13 20:02,SRV008,33.02,92.67,53.13,352.86,502.0,Timeout
LOG2265,2025-06-14 19:44,SRV019,32.48,50.45,7.88,329.11,502.0,Timeout
LOG2266,2025-07-12 19:12,SRV015,42.9,42.44,1.4,590.95,504.0,Degraded
LOG2267,2025-07-18 14:48,SRV005,14.75,55.3,74.29,519.39,503.0,Timeout
LOG2268,2025-07-13 14:39,SRV008,8.62,8.97,96.24,611.57,503.0,Down
LOG2269,2025-06-05 05:27,SRV018,12.06,82.48,63.44,374.14,504.0,Normal
LOG2270,2025-06-26 08:17,SRV002,93.34,10.73,58.91,66.91,504.0,Down
LOG2271,2025-06-05 09:49,SRV002,6.74,35.21,57.0,524.63,504.0,Degraded
LOG2272,2025-06-10 14:59,SRV002,27.55,15.58,8.55,457.79,500.0,Down
LOG2273,2025-06-16 20:54,SRV007,93.21,9.98,35.91,286.64,404.0,Down
LOG2274,2025-06-07 15:44,SRV017,56.23,21.18,39.95,142.03,200.0,Normal
LOG2275,2025-06-06 03:32,SRV001,10.54,4.44,84.72,218.59,504.0,Degraded
LOG2276,2025-07-05 15:43,SRV008,31.75,39.7,41.92,221.83,500.0,Down
LOG2277,2025-06-02 13:18,SRV018,93.42,21.74,27.76,805.36,200.0,Timeout
LOG2278,2025-07-13 10:13,SRV008,48.48,77.13,89.19,432.63,502.0,Timeout
LOG2279,2025-06-06 15:55,SRV016,86.69,29.75,28.9,905.46,500.0,Down
LOG2280,2025-07-16 19:01,SRV019,49.42,79.49,6.17,476.88,404.0,Down
LOG2281,2025-06-03 11:02,SRV001,33.77,62.85,88.65,101.74,500.0,Normal
LOG2282,2025-06-06 02:52,SRV002,7.16,20.08,25.27,469.27,500.0,Normal
LOG2283,2025-06-07 18:32,SRV012,4.14,18.1,44.53,262.37,502.0,Timeout
LOG2284,2025-07-16 23:56,SRV018,92.81,10.03,84.88,803.8,503.0,Normal
LOG2285,2025-06-01 01:25,SRV007,16.77,79.24,5.46,733.05,503.0,Degraded
LOG2286,2025-07-08 03:28,SRV019,69.84,78.46,33.14,303.84,503.0,Degraded
LOG2287,2025-06-09 19:24,SRV020,9.94,20.91,74.71,808.09,404.0,Timeout
LOG2288,2025-07-01 17:59,SRV012,98.67,75.71,6.64,200.52,500.0,Normal
LOG2289,2025-06-07 06:55,SRV016,89.83,65.5,48.85,986.89,504.0,Degraded
LOG2290,2025-07-02 17:56,SRV013,73.01,95.15,57.63,620.99,504.0,Degraded
LOG2291,2025-07-16 15:57,SRV014,2.67,9.26,41.43,480.43,500.0,Normal
LOG2292,2025-07-26 02:18,SRV007,80.34,53.95,23.52,520.09,504.0,Normal
LOG2293,2025-06-22 04:46,SRV008,98.45,8.64,49.24,662.32,200.0,Timeout
LOG2294,2025-07-10 16:59,SRV011,84.09,83.59,10.17,385.23,503.0,Down
LOG2295,2025-07-21 07:57,SRV013,85.76,53.79,45.69,340.2,404.0,Timeout
LOG2296,2025-06-16 17:20,SRV001,66.92,39.5,28.39,972.67,504.0,Normal
LOG2297,2025-07-20 01:13,SRV013,92.76,24.69,14.54,665.49,200.0,Normal
LOG2298,2025-06-08 06:37,SRV002,78.55,34.88,57.98,378.08,502.0,Timeout
LOG2299,2025-06-21 02:45,SRV008,88.37,91.8,5.42,996.55,502.0,Down
LOG2300,2025-06-25 15:23,SRV009,18.15,85.06,53.52,863.71,200.0,Down
LOG2301,2025-06-10 19:47,SRV018,41.5,41.22,74.6,112.69,504.0,Timeout
LOG2302,2025-06-05 18:37,SRV010,1.01,42.75,64.06,668.76,504.0,Degraded
LOG2303,2025-07-05 20:56,SRV017,81.95,5.79,49.61,461.21,503.0,Down
LOG2304,2025-07-20 21:00,SRV010,65.91,36.94,21.81,323.62,503.0,Normal
LOG2305,2025-06-02 08:39,SRV004,72.89,60.05,21.99,195.62,404.0,Degraded
LOG2306,2025-07-14 16:06,SRV006,27.68,43.02,1.12,750.85,502.0,Down
LOG2307,2025-06-20 14:13,SRV016,99.39,88.51,95.92,70.2,200.0,Down
LOG2308,2025-06-13 15:49,SRV004,90.06,18.36,14.8,645.66,200.0,Degraded
LOG2309,2025-07-19 21:45,SRV009,15.61,93.0,24.2,329.91,502.0,Normal
LOG2310,2025-06-05 16:02,SRV012,91.31,45.9,30.36,329.56,503.0,Degraded
LOG2311,2025-06-26 23:54,SRV016,16.8,30.53,84.83,564.46,500.0,Normal
LOG2312,2025-07-22 12:19,SRV015,91.51,50.1,44.97,628.09,200.0,Degraded
LOG2313,2025-07-17 17:03,SRV011,85.61,22.64,76.69,635.74,200.0,Degraded
LOG2314,2025-06-16 03:57,SRV006,78.43,42.43,36.55,121.37,503.0,Down
LOG2315,2025-07-22 03:31,SRV013,3.19,32.56,9.93,155.33,502.0,Normal
LOG2316,2025-06-17 08:22,SRV010,28.73,24.52,21.86,76.03,500.0,Normal
LOG2317,2025-06-03 07:31,SRV007,4.35,49.8,24.88,301.82,502.0,Degraded
LOG2318,2025-07-14 09:30,SRV016,39.88,86.19,94.13,849.93,503.0,Degraded
LOG2319,2025-07-06 23:09,SRV011,30.5,95.49,20.62,766.5,200.0,Timeout
LOG2320,2025-07-19 14:12,SRV013,98.27,86.12,86.17,153.82,404.0,Down
LOG2321,2025-06-06 04:30,SRV010,60.0,53.51,21.18,112.66,404.0,Degraded
LOG2322,2025-07-15 02:23,SRV004,92.81,30.31,91.55,60.59,502.0,Normal
LOG2323,2025-07-15 04:37,SRV004,48.08,95.86,9.98,849.37,200.0,Timeout
LOG2324,2025-07-05 18:12,SRV019,99.24,84.35,31.76,941.7,404.0,Normal
LOG2325,2025-06-26 14:16,SRV015,30.02,96.41,10.81,301.41,500.0,Normal
LOG2326,2025-07-05 18:22,SRV020,46.34,77.32,69.92,972.67,500.0,Down
LOG2327,2025-07-27 17:28,SRV005,26.42,77.27,24.88,376.62,502.0,Degraded
LOG2328,2025-06-29 01:00,SRV015,66.41,89.64,92.65,139.52,502.0,Normal
LOG2329,2025-07-03 07:45,SRV019,26.7,93.92,70.54,717.03,503.0,Degraded
LOG2330,2025-06-05 10:46,SRV013,35.93,35.94,7.48,647.61,500.0,Down
LOG2331,2025-06-07 06:31,SRV001,55.42,30.62,81.7,594.64,504.0,Normal
LOG2332,2025-06-13 15:34,SRV007,37.5,67.56,15.66,214.27,504.0,Down
LOG2333,2025-06-25 04:54,SRV010,55.64,84.62,93.13,197.08,504.0,Timeout
LOG2334,2025-07-11 01:45,SRV002,61.63,80.32,46.84,190.72,504.0,Down
LOG2335,2025-06-18 06:38,SRV010,57.57,86.84,29.64,734.97,504.0,Degraded
LOG2336,2025-07-04 13:00,SRV013,28.95,98.01,26.42,547.56,500.0,Down
LOG2337,2025-06-28 22:28,SRV012,72.5,18.75,49.85,693.25,200.0,Degraded
LOG2338,2025-06-16 02:39,SRV011,86.84,24.36,15.32,806.98,200.0,Degraded
LOG2339,2025-07-19 11:01,SRV010,5.05,91.05,7.84,824.96,200.0,Down
LOG2340,2025-06-30 01:48,SRV002,46.96,86.05,93.41,492.81,504.0,Timeout
LOG2341,2025-07-01 00:05,SRV001,12.14,93.0,27.96,949.23,500.0,Normal
LOG2342,2025-06-22 19:07,SRV004,33.0,79.37,6.98,438.64,502.0,Normal
LOG2343,2025-07-17 09:38,SRV009,97.61,76.01,57.5,379.41,200.0,Timeout
LOG2344,2025-06-17 17:55,SRV018,82.92,38.13,94.67,685.13,500.0,Down
LOG2345,2025-07-12 09:14,SRV005,13.52,2.69,84.4,242.32,503.0,Degraded
LOG2346,2025-07-17 11:27,SRV013,76.92,88.9,54.89,938.44,500.0,Normal
LOG2347,2025-06-05 17:15,SRV010,67.58,77.77,88.7,953.66,503.0,Down
LOG2348,2025-06-27 00:44,SRV002,47.44,94.29,75.56,311.89,404.0,Down
LOG2349,2025-07-25 13:41,SRV018,34.67,46.17,7.75,630.58,502.0,Degraded
LOG2350,2025-06-12 19:31,SRV008,29.82,82.58,43.94,190.82,200.0,Down
LOG2351,2025-06-08 08:45,SRV017,92.42,24.08,8.43,775.33,503.0,Timeout
LOG2352,2025-06-12 03:13,SRV002,84.35,82.78,58.8,973.08,502.0,Degraded
LOG2353,2025-06-05 04:38,SRV011,12.84,77.23,85.53,346.54,404.0,Timeout
LOG2354,2025-07-21 01:16,SRV012,22.14,82.24,75.37,489.7,500.0,Degraded
LOG2355,2025-07-21 14:24,SRV009,34.68,26.3,91.08,434.67,404.0,Degraded
LOG2356,2025-07-07 21:29,SRV019,93.82,35.14,96.5,219.67,500.0,Down
LOG2357,2025-06-05 08:49,SRV015,5.45,83.09,4.46,722.63,503.0,Degraded
LOG2358,2025-07-14 18:34,SRV008,21.72,44.56,63.86,330.94,502.0,Normal
LOG2359,2025-07-23 11:30,SRV017,46.02,81.32,66.54,531.67,404.0,Timeout
LOG2360,2025-07-12 22:57,SRV010,91.89,73.73,74.52,433.09,200.0,Timeout
LOG2361,2025-07-20 17:16,SRV007,64.14,37.27,72.17,791.59,200.0,Timeout
LOG2362,2025-06-20 02:44,SRV011,26.43,48.57,84.33,296.79,500.0,Timeout
LOG2363,2025-07-07 07:30,SRV016,71.86,81.03,8.22,973.93,502.0,Timeout
LOG2364,2025-06-19 09:20,SRV002,69.32,10.2,91.45,340.97,504.0,Normal
LOG2365,2025-06-15 22:42,SRV020,39.7,59.01,73.77,678.06,504.0,Down
LOG2366,2025-07-03 04:48,SRV020,76.7,61.72,92.58,618.4,200.0,Timeout
LOG2367,2025-06-29 18:45,SRV014,4.08,16.04,54.61,406.92,502.0,Normal
LOG2368,2025-06-21 08:06,SRV015,61.81,45.95,66.64,64.66,503.0,Down
LOG2369,2025-06-26 04:50,SRV007,21.19,19.58,13.62,81.77,500.0,Degraded
LOG2370,2025-07-12 07:29,SRV013,49.62,3.74,75.55,216.81,404.0,Degraded
LOG2371,2025-06-06 19:13,SRV001,6.11,11.22,47.34,861.03,504.0,Down
LOG2372,2025-07-30 03:53,SRV006,67.16,84.89,1.94,659.1,502.0,Timeout
LOG2373,2025-07-25 20:27,SRV003,61.18,16.14,12.35,219.24,200.0,Timeout
LOG2374,2025-07-25 03:51,SRV010,90.49,38.14,5.69,761.52,504.0,Timeout
LOG2375,2025-07-26 18:37,SRV001,39.59,12.85,50.81,359.2,200.0,Normal
LOG2376,2025-07-08 10:47,SRV009,55.04,16.34,88.9,509.6,503.0,Timeout
LOG2377,2025-06-19 14:55,SRV016,40.83,52.84,52.58,550.4,502.0,Normal
LOG2378,2025-07-03 01:31,SRV010,16.63,3.47,84.55,73.27,502.0,Normal
LOG2379,2025-06-03 13:58,SRV010,20.88,82.07,18.03,333.18,500.0,Timeout
LOG2380,2025-06-09 16:55,SRV008,16.63,73.56,82.56,154.84,200.0,Normal
LOG2381,2025-06-03 05:08,SRV020,60.0,13.89,95.31,672.31,502.0,Degraded
LOG2382,2025-06-16 21:47,SRV011,83.96,33.28,32.39,214.48,502.0,Down
LOG2383,2025-06-03 15:48,SRV016,61.56,80.86,49.73,962.44,502.0,Down
LOG2384,2025-06-27 23:58,SRV014,92.78,90.27,56.01,641.29,404.0,Down
LOG2385,2025-06-11 06:15,SRV012,32.45,28.79,85.72,329.54,500.0,Down
LOG2386,2025-07-10 07:48,SRV015,80.92,37.93,31.57,767.88,500.0,Down
LOG2387,2025-07-14 20:25,SRV019,66.63,81.92,63.38,618.22,503.0,Timeout
LOG2388,2025-06-03 02:19,SRV020,19.21,48.2,95.59,66.73,500.0,Normal
LOG2389,2025-06-02 08:20,SRV017,19.45,31.24,57.9,114.76,504.0,Timeout
LOG2390,2025-06-18 21:23,SRV006,78.34,33.74,97.61,596.89,200.0,Down
LOG2391,2025-06-22 15:50,SRV002,51.94,98.17,85.21,575.16,500.0,Down
LOG2392,2025-06-20 21:31,SRV018,93.55,73.03,93.87,494.86,503.0,Timeout
LOG2393,2025-07-09 13:45,SRV008,26.32,8.35,79.86,194.36,502.0,Timeout
LOG2394,2025-06-01 02:47,SRV007,72.58,64.14,46.78,923.39,504.0,Degraded
LOG2395,2025-06-09 21:10,SRV004,92.92,58.66,79.25,660.3,500.0,Normal
LOG2396,2025-07-20 15:40,SRV012,64.71,49.06,41.14,539.02,200.0,Normal
LOG2397,2025-06-08 03:04,SRV013,8.87,36.05,24.38,116.69,502.0,Timeout
LOG2398,2025-06-21 07:40,SRV016,25.17,74.39,2.02,760.88,404.0,Degraded
LOG2399,2025-06-25 16:37,SRV020,63.36,93.6,49.67,764.57,500.0,Down
LOG2400,2025-07-14 01:35,SRV004,61.43,26.81,31.5,552.1,200.0,Timeout
LOG2401,2025-07-28 18:13,SRV018,53.63,84.76,39.27,333.68,500.0,Down
LOG2402,2025-06-07 06:49,SRV015,55.16,92.01,17.38,259.94,404.0,Normal
LOG2403,2025-06-19 21:07,SRV019,98.33,12.94,78.31,179.87,200.0,Timeout
LOG2404,2025-07-28 01:01,SRV010,29.8,91.23,9.77,495.01,500.0,Normal
LOG2405,2025-07-16 12:40,SRV018,23.49,93.76,87.33,460.61,404.0,Degraded
LOG2406,2025-06-19 05:35,SRV015,24.57,13.34,50.84,323.63,500.0,Degraded
